age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income50k
28,Official,Bachelors,13,Never-married,Managerial-ProfSpecialty,Not-in-family,White,Male,0,0,55,United-States,0
42,Private,other,6,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,50,United-States,0
41,Private,HS-grad,9,Divorced,PrecisionProduction-Craft-Repair,Not-in-family,White,Male,0,0,40,United-States,0
39,Private,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,45,United-States,0
64,Self-employed,Some-school,11,Married,Farming-Forestry-Fishing,Husband,White,Male,0,0,30,United-States,0
20,Private,Some-college,10,Never-married,Operator-Fabricator-Laborer,Own-child,White,Male,0,0,25,United-States,0
45,Official,Some-college,10,Married,Service,Husband,White,Male,0,0,40,United-States,1
31,Private,HS-grad,9,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,50,United-States,0
36,Official,Masters,14,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,40,United-States,1
32,Private,other,5,other,Service,Unmarried,Other,Female,0,0,40,Latin-America,0
33,Self-employed,Some-school,11,Married,Farming-Forestry-Fishing,Husband,White,Male,0,0,65,United-States,0
51,Self-employed,HS-grad,9,Divorced,Managerial-ProfSpecialty,Not-in-family,White,Female,99999,0,35,United-States,1
36,Private,HS-grad,9,Divorced,Operator-Fabricator-Laborer,Unmarried,White,Male,0,0,40,United-States,0
40,Private,HS-grad,9,Never-married,PrecisionProduction-Craft-Repair,Not-in-family,White,Male,0,0,40,United-States,0
44,Private,Some-school,11,Married,Tech-Sales-AdmSupport,Husband,White,Male,7298,0,51,United-States,1
40,Private,HS-grad,9,Divorced,Tech-Sales-AdmSupport,Unmarried,White,Female,0,0,45,Europe,0
46,Private,Some-school,11,Divorced,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,40,United-States,0
31,Self-employed,Masters,15,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,60,United-States,1
30,Private,HS-grad,9,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,1980,40,United-States,0
26,Private,HS-grad,9,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,40,United-States,0
25,Private,Bachelors,13,Never-married,Service,Other-relative,White,Male,0,0,40,United-States,0
35,Self-employed,Some-school,12,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,40,United-States,0
29,Private,Masters,15,Never-married,Managerial-ProfSpecialty,Other-relative,White,Male,0,0,50,United-States,0
39,Private,Some-school,12,other,PrecisionProduction-Craft-Repair,Not-in-family,White,Male,0,0,40,United-States,0
44,Self-employed,Some-college,10,Divorced,Service,Unmarried,White,Male,0,0,40,United-States,0
37,Private,HS-grad,9,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,60,United-States,1
79,Self-employed,Some-school,11,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,20,United-States,1
36,Private,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,Black,Male,0,0,45,United-States,1
44,Private,Some-college,10,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,60,United-States,1
23,Private,HS-grad,9,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,1573,30,United-States,0
27,Private,Bachelors,13,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,45,United-States,0
46,Self-employed,Bachelors,13,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,1902,40,United-States,1
58,Private,HS-grad,9,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,40,United-States,0
36,Private,Some-school,12,Divorced,Managerial-ProfSpecialty,Not-in-family,White,Male,0,0,48,United-States,0
36,Private,HS-grad,9,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,1887,60,United-States,1
21,Private,Some-college,10,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Male,0,0,45,United-States,0
41,Official,HS-grad,9,Never-married,Operator-Fabricator-Laborer,Not-in-family,White,Female,14344,0,40,United-States,1
49,Official,HS-grad,9,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,40,United-States,0
34,Private,Bachelors,13,Married,Tech-Sales-AdmSupport,Wife,White,Female,0,0,40,United-States,1
29,Private,HS-grad,9,Married,Service,Husband,White,Male,0,0,35,Latin-America,0
63,Private,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,50,United-States,1
29,Official,Bachelors,13,Never-married,Managerial-ProfSpecialty,Not-in-family,White,Female,0,0,40,United-States,0
65,Private,Some-college,10,Married,Farming-Forestry-Fishing,Husband,White,Male,0,0,40,United-States,0
26,Private,Bachelors,13,Never-married,Service,Not-in-family,White,Female,0,0,25,United-States,0
42,Private,Doctorate,16,Married,Managerial-ProfSpecialty,Husband,Asian-Pac-Islander,Male,0,0,40,Asia,1
44,Private,Some-college,10,Divorced,Tech-Sales-AdmSupport,Not-in-family,Asian-Pac-Islander,Female,0,0,37,United-States,0
51,,HS-grad,9,other,,Not-in-family,Black,Male,0,0,6,United-States,0
41,Self-employed,HS-grad,9,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,25,United-States,0
22,Official,Some-school,12,Never-married,Tech-Sales-AdmSupport,Own-child,Black,Female,0,0,35,Latin-America,0
36,,Some-college,10,Married,,Wife,White,Female,0,0,25,United-States,0
18,Private,MS-grad,7,Never-married,Operator-Fabricator-Laborer,Own-child,White,Male,0,0,40,United-States,0
33,Official,other,6,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,40,United-States,0
46,Official,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,38,United-States,1
49,Private,MS-grad,7,Married,Service,Other-relative,White,Female,0,0,40,United-States,0
41,Official,HS-grad,9,Married,Tech-Sales-AdmSupport,Wife,White,Female,0,0,40,United-States,0
52,Private,Some-college,10,Divorced,Tech-Sales-AdmSupport,Unmarried,White,Female,0,0,40,United-States,0
40,Private,Some-college,10,other,Operator-Fabricator-Laborer,Not-in-family,White,Male,0,0,40,United-States,0
53,Official,Some-college,10,Never-married,Managerial-ProfSpecialty,Unmarried,White,Female,0,0,40,United-States,0
45,Self-employed,HS-grad,9,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,50,United-States,0
30,Official,other,6,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,40,United-States,0
56,Private,HS-grad,9,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,40,United-States,0
24,Private,HS-grad,9,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,40,United-States,0
71,Self-employed,other,4,Married,Farming-Forestry-Fishing,Husband,White,Male,0,0,50,United-States,0
20,Self-employed,HS-grad,9,Divorced,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,30,United-States,0
26,Private,Bachelors,13,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,50,United-States,0
34,Private,HS-grad,9,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,65,United-States,0
36,,other,5,Divorced,,Unmarried,White,Female,0,0,40,Latin-America,0
49,Private,HS-grad,9,other,Managerial-ProfSpecialty,Unmarried,White,Female,0,653,60,United-States,0
48,Private,Doctorate,16,Married,Managerial-ProfSpecialty,Husband,White,Male,0,1902,50,United-States,1
22,Private,HS-grad,9,Never-married,Service,Own-child,White,Female,0,0,40,United-States,0
30,Private,Some-college,10,Divorced,Operator-Fabricator-Laborer,Not-in-family,White,Male,0,1617,40,United-States,0
51,Private,HS-grad,9,Divorced,PrecisionProduction-Craft-Repair,Not-in-family,White,Male,0,0,40,United-States,0
46,Private,Some-college,10,other,Tech-Sales-AdmSupport,Unmarried,White,Female,0,0,40,United-States,0
32,Self-employed,HS-grad,9,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,45,United-States,0
42,Private,Masters,15,Married,Tech-Sales-AdmSupport,Wife,Amer-Indian-Eskimo,Female,15024,0,40,Asia,1
52,Official,Some-college,10,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,50,United-States,0
57,Private,HS-grad,9,Divorced,Tech-Sales-AdmSupport,Other-relative,Black,Female,0,0,40,United-States,0
35,Private,Some-college,10,Divorced,Tech-Sales-AdmSupport,Unmarried,White,Female,0,0,39,United-States,0
52,Private,Masters,14,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,50,United-States,1
59,,other,5,Divorced,,Not-in-family,White,Female,0,0,12,United-States,0
36,Private,Some-college,10,Divorced,Managerial-ProfSpecialty,Unmarried,White,Female,0,0,40,United-States,0
33,Private,Some-college,10,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,40,Latin-America,1
67,Official,HS-grad,9,Divorced,Service,Not-in-family,Black,Male,0,0,20,United-States,0
31,Self-employed,Some-college,10,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,48,United-States,0
31,Private,HS-grad,9,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,50,United-States,0
28,Private,Some-college,10,Never-married,Operator-Fabricator-Laborer,Not-in-family,White,Male,0,0,42,United-States,0
72,,other,4,other,,Unmarried,White,Female,0,0,20,United-States,0
36,Private,HS-grad,9,Divorced,PrecisionProduction-Craft-Repair,Not-in-family,White,Male,0,0,40,United-States,0
58,Self-employed,HS-grad,9,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,35,United-States,1
56,Private,HS-grad,9,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,40,United-States,0
35,Private,Some-college,10,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Male,0,0,40,United-States,0
37,Private,Some-school,11,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,40,United-States,1
44,Private,Bachelors,13,other,Managerial-ProfSpecialty,Unmarried,White,Female,0,0,40,United-States,0
26,Private,HS-grad,9,Never-married,Farming-Forestry-Fishing,Own-child,White,Male,0,0,40,United-States,0
51,Private,HS-grad,9,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,40,United-States,0
31,Private,Some-college,10,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,4386,0,50,United-States,1
30,Private,Some-college,10,Never-married,Tech-Sales-AdmSupport,Own-child,White,Female,0,0,40,Latin-America,0
20,Private,Some-college,10,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,40,United-States,0
21,Private,Some-college,10,Never-married,Tech-Sales-AdmSupport,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,0
37,Private,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,50,United-States,1
53,Official,Some-school,11,Married,Managerial-ProfSpecialty,Husband,White,Male,4386,0,40,United-States,1
54,Private,HS-grad,9,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,45,United-States,0
32,,Bachelors,13,Divorced,,Unmarried,White,Female,0,0,32,United-States,0
34,,Some-college,10,Married,,Wife,White,Female,7688,0,6,United-States,1
30,Private,Bachelors,13,Married,Tech-Sales-AdmSupport,Husband,White,Male,7298,0,50,United-States,1
43,Official,HS-grad,9,other,Managerial-ProfSpecialty,Unmarried,White,Female,0,0,40,United-States,0
48,Private,Some-school,11,Divorced,Service,Own-child,White,Female,0,0,40,United-States,0
42,Self-employed,Bachelors,13,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,48,United-States,0
62,Private,HS-grad,9,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,40,United-States,0
31,Private,HS-grad,9,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,40,United-States,0
22,Private,HS-grad,9,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Male,0,0,60,United-States,0
45,Private,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,32,United-States,0
34,Private,Some-college,10,other,Tech-Sales-AdmSupport,Not-in-family,White,Male,0,0,45,United-States,0
64,Private,HS-grad,9,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,20,United-States,0
42,Self-employed,Bachelors,13,Married,Farming-Forestry-Fishing,Husband,White,Male,0,0,65,United-States,0
60,Self-employed,HS-grad,9,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,70,United-States,0
44,Private,HS-grad,9,Never-married,PrecisionProduction-Craft-Repair,Other-relative,White,Male,0,0,58,United-States,0
67,,other,4,Married,,Husband,White,Male,0,0,4,United-States,0
45,Private,Some-school,12,Divorced,Tech-Sales-AdmSupport,Unmarried,White,Female,0,0,40,,0
53,Self-employed,Masters,15,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,38,United-States,1
37,Private,Some-school,11,Married,Operator-Fabricator-Laborer,Husband,White,Male,15024,0,50,United-States,1
32,,other,6,Married,,Wife,White,Female,0,0,40,United-States,0
23,Private,HS-grad,9,Never-married,Service,Not-in-family,White,Female,0,0,35,United-States,0
28,Private,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,Asian-Pac-Islander,Male,0,0,40,Asia,0
55,Private,other,4,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,41,United-States,0
58,Private,Masters,14,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,24,United-States,1
74,Self-employed,Some-college,10,Married,Managerial-ProfSpecialty,Husband,White,Male,20051,0,25,United-States,1
27,Private,HS-grad,9,Never-married,Tech-Sales-AdmSupport,Own-child,White,Male,0,0,40,United-States,0
37,Private,HS-grad,9,Divorced,Tech-Sales-AdmSupport,Unmarried,Black,Female,0,0,40,United-States,0
22,,Some-college,10,Never-married,,Own-child,Asian-Pac-Islander,Female,0,0,4,Asia,0
44,Self-employed,other,6,Married,Service,Husband,White,Male,0,0,70,United-States,0
23,Private,Some-school,12,Never-married,Tech-Sales-AdmSupport,Own-child,White,Male,0,0,40,United-States,0
41,Private,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,40,Europe,0
45,Private,Some-college,10,Married,Tech-Sales-AdmSupport,Husband,Asian-Pac-Islander,Male,0,0,55,United-States,1
29,Private,HS-grad,9,Divorced,Operator-Fabricator-Laborer,Unmarried,White,Male,0,0,40,United-States,0
33,Private,Bachelors,13,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Male,0,0,45,United-States,1
61,Official,Masters,14,Married,Managerial-ProfSpecialty,Husband,White,Male,7298,0,60,United-States,1
29,Private,Some-school,12,Married,Tech-Sales-AdmSupport,Wife,Other,Female,7688,0,45,United-States,1
22,Private,Some-college,10,Never-married,Tech-Sales-AdmSupport,Other-relative,White,Male,0,0,38,United-States,0
28,Private,other,5,Never-married,PrecisionProduction-Craft-Repair,Not-in-family,White,Male,0,0,40,Latin-America,0
30,Private,Bachelors,13,Married,Managerial-ProfSpecialty,Wife,White,Female,0,0,40,United-States,0
20,Private,Some-college,10,Never-married,Operator-Fabricator-Laborer,Own-child,White,Male,0,0,20,United-States,0
28,,other,6,other,,Not-in-family,White,Male,0,0,30,United-States,0
45,Private,HS-grad,9,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,50,United-States,1
19,,Some-college,10,Never-married,,Not-in-family,White,Female,0,0,24,United-States,0
42,Private,Some-school,12,Divorced,Managerial-ProfSpecialty,Unmarried,White,Female,0,0,40,United-States,0
34,Private,HS-grad,9,Never-married,PrecisionProduction-Craft-Repair,Own-child,White,Male,0,0,40,United-States,0
31,Private,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,60,United-States,1
23,Private,Bachelors,13,Never-married,Managerial-ProfSpecialty,Own-child,White,Female,0,0,40,United-States,0
50,Private,HS-grad,9,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,50,United-States,0
40,Private,other,6,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,40,United-States,1
57,Private,HS-grad,9,Divorced,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,45,United-States,0
35,Private,Some-college,10,Married,Tech-Sales-AdmSupport,Wife,White,Female,3908,0,27,United-States,0
24,Private,Bachelors,13,Never-married,Managerial-ProfSpecialty,Own-child,White,Male,0,0,45,United-States,0
27,Private,Some-college,10,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,15,United-States,0
27,Official,Some-college,10,Never-married,Service,Own-child,White,Female,0,0,40,United-States,1
45,Self-employed,HS-grad,9,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,40,United-States,0
80,Private,Doctorate,16,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,30,United-States,0
23,Official,Some-college,10,Never-married,Service,Not-in-family,White,Male,0,0,50,United-States,0
46,Private,Some-college,10,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,40,United-States,1
38,Private,Bachelors,13,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,40,United-States,1
50,Private,HS-grad,9,Divorced,Tech-Sales-AdmSupport,Not-in-family,White,Male,0,0,60,United-States,0
90,Private,Bachelors,13,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,20,,0
55,Private,Some-college,10,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,50,United-States,0
72,Private,HS-grad,9,Married,Managerial-ProfSpecialty,Wife,White,Female,0,0,50,Europe,0
65,Private,Some-college,10,other,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,40,United-States,0
37,Private,other,6,Divorced,PrecisionProduction-Craft-Repair,Not-in-family,White,Male,0,0,40,United-States,0
39,Official,HS-grad,9,Married,Tech-Sales-AdmSupport,Wife,White,Female,0,0,40,United-States,0
38,Private,Some-school,11,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,40,United-States,0
46,Private,Some-college,10,Married,Managerial-ProfSpecialty,Husband,White,Male,15024,0,50,United-States,1
50,Private,HS-grad,9,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,65,United-States,1
54,Private,Some-school,12,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,40,United-States,1
40,Private,Masters,14,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Male,0,0,50,United-States,1
30,Private,other,4,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,2829,0,40,United-States,0
50,Private,HS-grad,9,Married,Farming-Forestry-Fishing,Husband,White,Male,0,0,35,United-States,0
28,Private,Some-college,10,Never-married,PrecisionProduction-Craft-Repair,Not-in-family,White,Male,0,0,30,United-States,0
